ano_campeonato,time_mandante,time_visitante,gols_mandante,gols_visitante
2019,Athletico-PR,São Paulo,0,1
2019,Athletico-PR,Atlético-MG,1,0
2019,Athletico-PR,Ceará SC,1,0
2019,Athletico-PR,Avaí FC,0,1
2019,Athletico-PR,Fortaleza,4,1
2019,Athletico-PR,Goiás,4,1
2019,Athletico-PR,CSA,1,0
2019,Athletico-PR,Cruzeiro,0,0
2019,Athletico-PR,Botafogo,1,0
2019,Athletico-PR,Grêmio,2,0
2019,Athletico-PR,Santos,1,0
2019,Atlético-MG,Cruzeiro,2,0
2019,Atlético-MG,Fluminense,2,1
2019,Atlético-MG,EC Bahia,0,1
2019,Atlético-MG,Internacional,1,3
2019,Atlético-MG,Vasco da Gama,1,2
2019,Atlético-MG,Chapecoense,0,2
2019,Atlético-MG,Goiás,2,0
2019,Atlético-MG,Athletico-PR,0,1
2019,Atlético-MG,Corinthians,2,1
2019,Atlético-MG,Botafogo,2,0
2019,Internacional,Flamengo,2,1
2019,Internacional,Ceará SC,1,0
2019,Internacional,Corinthians,0,0
2019,Internacional,Botafogo,3,2
2019,Internacional,São Paulo,1,0
2019,Internacional,Chapecoense,1,0
2019,Internacional,Vasco da Gama,0,1
2019,Internacional,Athletico-PR,1,1
2019,Internacional,Fortaleza,2,2
2019,Internacional,Goiás,1,2
2019,Vasco da Gama,CSA,0,0
2019,Vasco da Gama,Flamengo,1,4
2019,Vasco da Gama,São Paulo,2,0
2019,Vasco da Gama,EC Bahia,0,2
2019,Vasco da Gama,Athletico-PR,1,1
2019,Vasco da Gama,Santos,0,1
2019,Vasco da Gama,Fortaleza,1,0
2019,Vasco da Gama,Botafogo,2,1
2019,Vasco da Gama,Grêmio,1,3
2019,Vasco da Gama,Palmeiras,1,2
2019,Vasco da Gama,Goiás,1,1
2019,Vasco da Gama,Cruzeiro,1,0
2019,CSA,Goiás,1,0
2019,CSA,Botafogo,1,2
2019,CSA,Athletico-PR,0,4
2019,Grêmio,Fluminense,4,5
2019,Grêmio,Atlético-MG,1,0
2019,Grêmio,Fortaleza,1,0
2019,Grêmio,EC Bahia,0,1
2019,Grêmio,Flamengo,0,1
2019,Avaí FC,Grêmio,1,1
2019,Avaí FC,CSA,0,0
2019,Avaí FC,Goiás,0,0
2019,Avaí FC,Chapecoense,0,1
2019,Botafogo,Flamengo,0,1
2019,Cruzeiro,Chapecoense,1,2
2019,Cruzeiro,Botafogo,0,0
2019,Cruzeiro,Fluminense,0,0
2019,Cruzeiro,Atlético-MG,0,0
2019,Cruzeiro,Avaí FC,0,0
2019,EC Bahia,Corinthians,3,2
2019,EC Bahia,Palmeiras,1,1
2019,Flamengo,Chapecoense,2,1
2019,Flamengo,Athletico-PR,3,2
2019,Flamengo,EC Bahia,3,1
2019,Ceará SC,São Paulo,1,1
2019,Fortaleza,Athletico-PR,2,1
2019,Fortaleza,São Paulo,0,1
2019,Fortaleza,Vasco da Gama,1,1
2019,Fortaleza,Grêmio,2,1
2019,Fortaleza,Ceará SC,1,0
2019,Goiás,Botafogo,1,0
2019,Goiás,Chapecoense,3,1
2019,Goiás,Corinthians,2,2
2019,Palmeiras,Internacional,1,0
2019,Palmeiras,Botafogo,1,0
2019,Palmeiras,Corinthians,1,1
2019,Santos,Atlético-MG,3,1
2019,Santos,Palmeiras,2,0
2019,Santos,Flamengo,4,0
2019,Fluminense,Goiás,0,1
2019,Fluminense,Flamengo,0,0
2019,Fluminense,EC Bahia,2,0
2019,São Paulo,EC Bahia,0,0
2019,São Paulo,Corinthians,1,0
2019,São Paulo,Athletico-PR,0,1
2019,Chapecoense,Athletico-PR,1,1
2019,Chapecoense,Palmeiras,1,2
2019,Chapecoense,Cruzeiro,1,1
2019,Chapecoense,Grêmio,0,1
2019,Corinthians,CSA,1,0
2019,Corinthians,Athletico-PR,2,2
2019,Corinthians,Cruzeiro,1,2
2019,Athletico-PR,Fluminense,3,0
2019,Athletico-PR,Chapecoense,1,1
2019,Athletico-PR,Flamengo,0,2
2019,Atlético-MG,Flamengo,2,1
2019,Atlético-MG,CSA,4,0
2019,Atlético-MG,São Paulo,1,1
2019,Atlético-MG,Fortaleza,2,2
2019,Internacional,Cruzeiro,3,1
2019,Internacional,EC Bahia,3,1
2019,Internacional,Grêmio,1,1
2019,Internacional,Fluminense,2,1
2019,Vasco da Gama,Corinthians,1,1
2019,Vasco da Gama,Chapecoense,1,1
2019,CSA,Santos,0,0
2019,CSA,Flamengo,0,2
2019,CSA,São Paulo,1,2
2019,Grêmio,Santos,1,2
2019,Grêmio,Vasco da Gama,2,1
2019,Avaí FC,Ceará SC,1,2
2019,Avaí FC,São Paulo,0,0
2019,Avaí FC,Vasco da Gama,0,0
2019,Botafogo,Fortaleza,1,0
2019,Botafogo,Vasco da Gama,1,0
2019,Botafogo,Santos,0,1
2019,Botafogo,Avaí FC,2,0
2019,Cruzeiro,Goiás,2,1
2019,Cruzeiro,Corinthians,0,0
2019,Cruzeiro,Internacional,1,1
2019,EC Bahia,Avaí FC,1,0
2019,EC Bahia,Santos,0,1
2019,EC Bahia,Athletico-PR,1,2
2019,Flamengo,Cruzeiro,3,1
2019,Flamengo,Fortaleza,2,0
2019,Flamengo,Atlético-MG,3,1
2019,Flamengo,Fluminense,2,0
2019,Ceará SC,CSA,4,0
2019,Ceará SC,Atlético-MG,1,2
2019,Ceará SC,Grêmio,2,1
2019,Ceará SC,Palmeiras,2,0
2019,Ceará SC,Goiás,0,1
2019,Fortaleza,Cruzeiro,2,1
2019,Fortaleza,Avaí FC,2,0
2019,Fortaleza,Chapecoense,2,0
2019,Fortaleza,CSA,3,0
2019,Goiás,São Paulo,1,2
2019,Goiás,Athletico-PR,2,1
2019,Palmeiras,Fortaleza,4,0
2019,Palmeiras,Santos,4,0
2019,Palmeiras,Athletico-PR,1,0
2019,Palmeiras,Avaí FC,2,0
2019,Santos,Corinthians,1,0
2019,Fluminense,Cruzeiro,4,1
2019,Fluminense,Grêmio,2,1
2019,São Paulo,Botafogo,2,0
2019,São Paulo,Flamengo,1,1
2019,São Paulo,Avaí FC,1,0
2019,Chapecoense,Fluminense,1,1
2019,Chapecoense,Atlético-MG,1,2
2019,Corinthians,Grêmio,0,0
2019,Corinthians,Flamengo,1,1
2019,Corinthians,Fortaleza,3,2
2019,Athletico-PR,Vasco da Gama,4,1
2019,Athletico-PR,Corinthians,0,2
2019,Atlético-MG,Palmeiras,0,2
2019,Atlético-MG,Ceará SC,2,1
2019,Atlético-MG,Santos,2,0
2019,Internacional,CSA,2,0
2019,Internacional,Avaí FC,2,0
2019,Internacional,Palmeiras,1,1
2019,Internacional,Atlético-MG,2,1
2019,Vasco da Gama,Atlético-MG,1,2
2019,Vasco da Gama,Fluminense,2,1
2019,Avaí FC,Internacional,0,2
2019,Botafogo,Corinthians,1,0
2019,Botafogo,Ceará SC,1,1
2019,Cruzeiro,Ceará SC,1,0
2019,Cruzeiro,Palmeiras,0,2
2019,EC Bahia,Fluminense,3,2
2019,EC Bahia,Cruzeiro,0,0
2019,Ceará SC,Santos,0,1
2019,Ceará SC,EC Bahia,0,0
2019,Goiás,Ceará SC,2,1
2019,Goiás,Cruzeiro,1,0
2019,Goiás,Grêmio,3,2
2019,Santos,Fluminense,2,1
2019,Santos,Ceará SC,2,1
2019,Fluminense,Ceará SC,1,1
2019,Chapecoense,Internacional,2,0
2019,Chapecoense,Fortaleza,1,3
2019,Chapecoense,Goiás,2,2
2019,Corinthians,São Paulo,1,0
2019,Corinthians,Fluminense,1,2
2019,Athletico-PR,EC Bahia,1,0
2019,Atlético-MG,Avaí FC,2,1
2019,Atlético-MG,Grêmio,1,4
2019,Internacional,Santos,0,0
2019,Vasco da Gama,Ceará SC,1,0
2019,Flamengo,Goiás,6,1
2019,Ceará SC,Avaí FC,1,0
2019,Fortaleza,EC Bahia,2,1
2019,Goiás,Santos,0,3
2019,Santos,Internacional,0,0
2019,São Paulo,Chapecoense,4,0
2019,Athletico-PR,Internacional,1,0
2019,Vasco da Gama,Avaí FC,1,1
2019,Botafogo,EC Bahia,3,2
2019,Botafogo,Palmeiras,0,1
2019,Botafogo,Grêmio,0,1
2019,Santos,Vasco da Gama,3,0
2019,Santos,São Paulo,1,1
2019,Fluminense,Botafogo,0,1
2019,São Paulo,Cruzeiro,1,1
2019,São Paulo,Palmeiras,1,1
2019,Corinthians,Vasco da Gama,1,0
2019,Athletico-PR,Palmeiras,1,1
2019,Vasco da Gama,Internacional,2,1
2019,EC Bahia,Grêmio,1,0
2018,Vasco da Gama,Atlético-MG,2,1
2018,Vasco da Gama,América-MG,4,1
2018,Vasco da Gama,EC Vitória,2,3
2018,Vasco da Gama,Paraná,1,0
2018,Vasco da Gama,Botafogo,1,2
2018,Vasco da Gama,Sport Recife,3,2
2018,Vasco da Gama,Fluminense,1,1
2018,Vasco da Gama,Grêmio,1,0
2018,Ceará SC,Sport Recife,1,0
2018,Ceará SC,Santos,1,1
2018,EC Vitória,Flamengo,2,2
2018,EC Vitória,Fluminense,1,2
2018,EC Vitória,Ceará SC,2,1
2018,EC Vitória,Internacional,2,3
2018,EC Vitória,Chapecoense,1,0
2018,EC Vitória,Paraná,1,0
2018,EC Vitória,Sport Recife,1,0
2018,EC Vitória,Cruzeiro,1,1
2018,Corinthians,Fluminense,2,1
2018,Corinthians,Ceará SC,1,1
2018,Corinthians,Palmeiras,1,0
2018,Corinthians,América-MG,1,0
2018,Corinthians,Santos,1,1
2018,Corinthians,EC Vitória,0,0
2018,Corinthians,Botafogo,2,0
2018,Corinthians,Cruzeiro,2,0
2018,Corinthians,Athletico-PR,0,0
2018,Fluminense,Cruzeiro,1,0
2018,Fluminense,São Paulo,1,1
2018,Fluminense,Athletico-PR,2,0
2018,Fluminense,Chapecoense,3,1
2018,Fluminense,Santos,0,1
2018,Fluminense,Palmeiras,1,0
2018,Fluminense,EC Bahia,1,1
2018,Chapecoense,Vasco da Gama,1,1
2018,Chapecoense,Paraná,1,1
2018,Chapecoense,Flamengo,3,2
2018,Chapecoense,Ceará SC,2,0
2018,Chapecoense,Cruzeiro,2,0
2018,Chapecoense,EC Bahia,1,1
2018,Chapecoense,Santos,0,0
2018,Chapecoense,Grêmio,1,1
2018,Sport Recife,Corinthians,1,1
2018,Palmeiras,Chapecoense,0,0
2018,Palmeiras,EC Bahia,3,0
2018,Palmeiras,Sport Recife,2,3
2018,Palmeiras,São Paulo,3,1
2018,Palmeiras,Flamengo,1,1
2018,Palmeiras,Atlético-MG,3,2
2018,Palmeiras,Paraná,3,0
2018,Botafogo,Palmeiras,1,1
2018,Botafogo,Grêmio,2,1
2018,Botafogo,Fluminense,2,1
2018,Botafogo,EC Vitória,1,1
2018,Botafogo,Ceará SC,0,0
2018,Botafogo,Athletico-PR,2,0
2018,Botafogo,Chapecoense,1,0
2018,Botafogo,Santos,0,0
2018,Santos,Ceará SC,2,0
2018,Palmeiras,Internacional,1,0
2018,Santos,Cruzeiro,0,1
2018,Santos,Palmeiras,1,1
2018,São Paulo,Paraná,1,0
2018,São Paulo,Atlético-MG,2,2
2018,São Paulo,Santos,1,0
2018,São Paulo,Botafogo,3,2
2018,São Paulo,Internacional,0,0
2018,São Paulo,EC Vitória,3,0
2018,São Paulo,Corinthians,3,1
2018,São Paulo,Vasco da Gama,2,1
2018,Paraná,Corinthians,0,4
2018,Paraná,Sport Recife,1,2
2018,Paraná,Grêmio,0,0
2018,Paraná,Athletico-PR,0,0
2018,Paraná,Fluminense,2,1
2018,Paraná,EC Bahia,1,0
2018,Paraná,Cruzeiro,1,1
2018,Paraná,América-MG,1,0
2018,Paraná,Ceará SC,0,1
2018,Grêmio,Athletico-PR,0,0
2018,Grêmio,Santos,5,1
2018,Grêmio,Internacional,0,0
2018,Grêmio,Fluminense,0,0
2018,Grêmio,Palmeiras,0,2
2018,Grêmio,América-MG,1,0
2018,Grêmio,Atlético-MG,2,0
2018,Grêmio,São Paulo,2,1
2018,Grêmio,Flamengo,2,0
2018,Athletico-PR,Chapecoense,5,1
2018,Athletico-PR,Palmeiras,1,3
2018,Athletico-PR,Atlético-MG,1,2
2018,Athletico-PR,Santos,2,0
2018,Athletico-PR,São Paulo,0,1
2018,Athletico-PR,Internacional,2,2
2018,Athletico-PR,EC Vitória,4,0
2018,Cruzeiro,Grêmio,0,1
2018,Cruzeiro,Botafogo,1,0
2018,Cruzeiro,Sport Recife,2,0
2018,Cruzeiro,Palmeiras,1,0
2018,Cruzeiro,Vasco da Gama,1,1
2018,Cruzeiro,América-MG,3,1
2018,Cruzeiro,Athletico-PR,2,1
2018,Cruzeiro,São Paulo,0,2
2018,Cruzeiro,Ceará SC,0,2
2018,Santos,Paraná,3,1
2018,Santos,EC Vitória,5,2
2018,Santos,Internacional,1,2
2018,Santos,Flamengo,1,1
2018,Santos,América-MG,0,1
2018,Ceará SC,São Paulo,0,0
2018,Ceará SC,Flamengo,0,3
2018,Ceará SC,América-MG,2,2
2018,Ceará SC,Grêmio,0,1
2018,Ceará SC,Cruzeiro,0,1
2018,Ceará SC,Palmeiras,2,2
2018,América-MG,Sport Recife,3,0
2018,América-MG,EC Vitória,2,1
2018,América-MG,Botafogo,1,0
2018,América-MG,São Paulo,1,3
2018,América-MG,Athletico-PR,3,1
2018,América-MG,Atlético-MG,1,3
2018,América-MG,Chapecoense,0,0
2018,América-MG,Internacional,2,1
2018,América-MG,Palmeiras,0,0
2018,Sport Recife,Botafogo,1,1
2018,Sport Recife,EC Bahia,2,0
2018,Sport Recife,Atlético-MG,3,2
2018,Sport Recife,Athletico-PR,1,0
2018,Sport Recife,Grêmio,0,0
2018,Sport Recife,Fluminense,1,2
2018,Sport Recife,Chapecoense,1,1
2018,Internacional,EC Bahia,2,0
2018,Internacional,Cruzeiro,0,0
2018,Internacional,Chapecoense,3,0
2018,Internacional,Corinthians,2,1
2018,Internacional,Sport Recife,0,0
2018,Internacional,Vasco da Gama,3,1
2018,Internacional,Ceará SC,1,0
2018,Internacional,Botafogo,3,0
2018,EC Bahia,Santos,1,0
2018,EC Bahia,Athletico-PR,0,0
2018,EC Bahia,São Paulo,2,2
2018,EC Bahia,Vasco da Gama,3,0
2018,EC Bahia,Grêmio,0,2
2018,EC Bahia,Botafogo,3,3
2018,EC Bahia,Corinthians,1,0
2018,EC Bahia,EC Vitória,4,1
2018,EC Bahia,Atlético-MG,2,2
2018,Fluminense,Flamengo,0,2
2018,Vasco da Gama,Corinthians,1,4
2018,Ceará SC,Fluminense,1,0
2018,Atlético-MG,EC Vitória,2,1
2018,Atlético-MG,Corinthians,1,0
2018,Atlético-MG,Cruzeiro,1,0
2018,Atlético-MG,Flamengo,0,1
2018,Atlético-MG,Chapecoense,3,3
2018,Atlético-MG,Fluminense,5,2
2018,Atlético-MG,Ceará SC,2,1
2018,Atlético-MG,Paraná,2,0
2018,Atlético-MG,Internacional,0,1
2018,Flamengo,América-MG,2,0
2018,Flamengo,Internacional,2,0
2018,Flamengo,Vasco da Gama,1,1
2018,Flamengo,EC Bahia,2,0
2018,Flamengo,Corinthians,1,0
2018,Flamengo,Paraná,2,0
2018,Flamengo,São Paulo,0,1
2018,Flamengo,Botafogo,2,0
2018,Flamengo,Sport Recife,4,1
2018,Ceará SC,Athletico-PR,0,0
2018,EC Vitória,Palmeiras,0,3
2018,EC Vitória,Vasco da Gama,1,0
2018,EC Vitória,São Paulo,0,1
2018,EC Vitória,Grêmio,0,0
2018,Corinthians,Paraná,1,0
2018,Corinthians,Flamengo,0,3
2018,Corinthians,EC Bahia,2,1
2018,Fluminense,Internacional,0,3
2018,Fluminense,Corinthians,1,0
2018,Fluminense,EC Vitória,0,0
2018,Fluminense,Paraná,4,0
2018,Fluminense,América-MG,1,0
2018,Chapecoense,Athletico-PR,2,1
2018,Chapecoense,Fluminense,1,2
2018,Chapecoense,EC Vitória,0,1
2018,Vasco da Gama,Santos,0,3
2018,Palmeiras,Botafogo,2,0
2018,Palmeiras,Corinthians,1,0
2018,Palmeiras,Santos,3,2
2018,Palmeiras,América-MG,4,0
2018,Palmeiras,EC Vitória,3,2
2018,Botafogo,Sport Recife,2,0
2018,Botafogo,Cruzeiro,1,1
2018,Botafogo,Vasco da Gama,1,1
2018,Botafogo,EC Bahia,0,1
2018,São Paulo,Fluminense,1,1
2018,São Paulo,América-MG,1,1
2018,São Paulo,Grêmio,1,1
2018,Paraná,Santos,0,2
2018,Grêmio,EC Vitória,4,0
2018,Grêmio,Cruzeiro,1,1
2018,Grêmio,Botafogo,4,0
2018,Grêmio,Paraná,2,0
2018,Grêmio,Ceará SC,3,2
2018,Grêmio,EC Bahia,2,2
2018,Grêmio,Sport Recife,3,4
2018,Grêmio,Chapecoense,2,0
2018,Grêmio,Corinthians,1,0
2018,Athletico-PR,EC Bahia,2,0
2018,Athletico-PR,Fluminense,3,1
2018,Athletico-PR,Paraná,3,0
2018,Athletico-PR,Botafogo,2,1
2018,Athletico-PR,Corinthians,1,0
2018,Santos,Grêmio,0,0
2018,Palmeiras,Grêmio,2,0
2018,Cruzeiro,Fluminense,2,1
2018,Cruzeiro,Internacional,0,0
2018,Cruzeiro,Flamengo,0,2
2018,Santos,Vasco da Gama,1,1
2018,Santos,Atlético-MG,3,2
2018,Ceará SC,Botafogo,0,0
2018,América-MG,Fluminense,0,0
2018,América-MG,Flamengo,2,2
2018,Sport Recife,Palmeiras,0,1
2018,Sport Recife,Internacional,2,1
2018,Sport Recife,Vasco da Gama,2,1
2018,Sport Recife,Flamengo,0,1
2018,Sport Recife,Santos,2,1
2018,Internacional,Paraná,1,0
2018,Internacional,Palmeiras,0,0
2018,Internacional,Atlético-MG,1,2
2018,Atlético-MG,Vasco da Gama,0,0
2018,Atlético-MG,Athletico-PR,3,1
2018,Atlético-MG,Sport Recife,5,2
2018,Flamengo,Ceará SC,0,1
2018,Flamengo,Chapecoense,2,0
2018,Flamengo,Fluminense,3,0
2018,Flamengo,Santos,1,0
2018,Flamengo,Grêmio,2,0
2018,Flamengo,Athletico-PR,1,2
2018,Vasco da Gama,Chapecoense,3,1
2018,Vasco da Gama,EC Bahia,2,1
2018,Vasco da Gama,Cruzeiro,2,0
2018,EC Bahia,Paraná,2,0
2018,Ceará SC,EC Bahia,0,2
2018,EC Vitória,Santos,0,1
2018,EC Vitória,Corinthians,2,2
2018,Corinthians,Sport Recife,2,1
2018,Corinthians,Internacional,1,1
2018,Corinthians,Vasco da Gama,1,0
2018,Corinthians,Chapecoense,0,0
2018,Fluminense,Botafogo,1,0
2018,Fluminense,Grêmio,0,1
2018,Fluminense,Atlético-MG,1,0
2018,Fluminense,Ceará SC,0,0
2018,Chapecoense,Corinthians,2,1
2018,Chapecoense,Atlético-MG,1,0
2018,Chapecoense,América-MG,1,0
2018,Chapecoense,Botafogo,0,1
2018,Chapecoense,Sport Recife,2,1
2018,Palmeiras,Athletico-PR,2,0
2018,Botafogo,Corinthians,1,0
2018,São Paulo,Chapecoense,2,0
2018,São Paulo,Flamengo,2,2
2018,São Paulo,Sport Recife,0,0
2018,Paraná,Chapecoense,1,1
2018,Paraná,Atlético-MG,0,1
2018,Grêmio,Vasco da Gama,2,1
2018,Athletico-PR,Vasco da Gama,1,0
2018,Athletico-PR,Flamengo,3,0
2018,Athletico-PR,Sport Recife,4,0
2018,Athletico-PR,Cruzeiro,2,0
2018,Athletico-PR,Ceará SC,2,2
2018,Palmeiras,Cruzeiro,3,1
2018,Santos,Corinthians,1,0
2018,Cruzeiro,Atlético-MG,0,0
2018,Cruzeiro,Santos,2,1
2018,Santos,Sport Recife,3,0
2018,Santos,São Paulo,0,0
2018,Santos,Fluminense,3,0
2018,Santos,Botafogo,1,1
2018,Ceará SC,Corinthians,2,1
2018,Ceará SC,EC Vitória,2,0
2018,Ceará SC,Internacional,1,1
2018,Ceará SC,Paraná,1,0
2018,América-MG,Vasco da Gama,2,1
2018,América-MG,Ceará SC,0,0
2018,Cruzeiro,Chapecoense,3,0
2018,América-MG,Cruzeiro,1,2
2018,América-MG,Paraná,0,1
2018,Sport Recife,São Paulo,1,3
2018,Sport Recife,Ceará SC,1,0
2018,Internacional,EC Vitória,2,1
2018,Internacional,Athletico-PR,2,1
2018,Internacional,Fluminense,2,0
2018,EC Bahia,América-MG,1,0
2018,EC Bahia,Internacional,0,1
2018,EC Bahia,Ceará SC,2,1
2018,Vasco da Gama,Flamengo,1,1
2018,Atlético-MG,Santos,3,1
2018,Flamengo,EC Vitória,1,0
2018,Flamengo,Atlético-MG,2,1
2018,Vasco da Gama,Ceará SC,1,1
2018,Vasco da Gama,Internacional,1,1
2018,Vasco da Gama,São Paulo,2,0
2018,Vasco da Gama,Palmeiras,0,1
2018,EC Vitória,Botafogo,3,4
2018,Fluminense,Vasco da Gama,0,1
2018,Fluminense,Sport Recife,0,0
2018,Chapecoense,Palmeiras,1,2
2018,Chapecoense,Internacional,2,1
2018,Chapecoense,São Paulo,1,0
2018,Palmeiras,Vasco da Gama,1,0
2018,Botafogo,Atlético-MG,0,3
2018,Botafogo,São Paulo,2,2
2018,Botafogo,Flamengo,2,1
2018,Botafogo,Paraná,2,1
2018,São Paulo,Ceará SC,1,0
2018,São Paulo,EC Bahia,1,0
2018,São Paulo,Athletico-PR,0,0
2018,Paraná,Botafogo,1,1
2018,Paraná,Flamengo,0,4
2018,Paraná,EC Vitória,1,1
2018,Paraná,Internacional,1,1
2018,Athletico-PR,Grêmio,2,1
2018,Palmeiras,Ceará SC,2,1
2018,Cruzeiro,EC Bahia,1,1
2018,Cruzeiro,Paraná,3,1
2018,Cruzeiro,Corinthians,1,0
2018,Santos,EC Bahia,2,0
2018,Santos,Athletico-PR,1,0
2018,Ceará SC,Chapecoense,3,1
2018,Ceará SC,Atlético-MG,2,1
2018,América-MG,Grêmio,1,1
2018,América-MG,Santos,2,1
2018,América-MG,EC Bahia,1,0
2018,Sport Recife,América-MG,0,2
2018,Sport Recife,Cruzeiro,0,0
2018,Internacional,Flamengo,2,1
2018,Internacional,Grêmio,1,0
2018,Internacional,São Paulo,3,1
2018,Internacional,Santos,2,2
2018,Internacional,América-MG,2,0
2018,EC Bahia,Sport Recife,2,0
2018,EC Bahia,Palmeiras,1,1
2018,EC Bahia,Flamengo,0,0
2018,EC Bahia,Fluminense,2,0
2018,Atlético-MG,São Paulo,1,0
2018,Atlético-MG,América-MG,0,0
2018,Atlético-MG,EC Bahia,1,0
2018,Atlético-MG,Botafogo,1,0
2018,Flamengo,Cruzeiro,1,0
2018,Flamengo,Palmeiras,1,1
2018,EC Bahia,Cruzeiro,0,0
2018,EC Vitória,América-MG,1,0
2018,EC Vitória,EC Bahia,2,2
2018,EC Vitória,Athletico-PR,1,2
2018,Corinthians,Grêmio,0,1
2018,Corinthians,Atlético-MG,1,1
2018,Palmeiras,Fluminense,3,0
2018,Botafogo,Internacional,1,0
2018,São Paulo,Palmeiras,0,2
2018,São Paulo,Cruzeiro,1,0
2018,Paraná,São Paulo,1,1
2018,Paraná,Vasco da Gama,1,1
2018,Athletico-PR,América-MG,4,0
2018,Santos,Chapecoense,0,1
2018,Cruzeiro,EC Vitória,3,0
2018,América-MG,Corinthians,0,0
2018,Sport Recife,Paraná,1,0
2018,Sport Recife,EC Vitória,0,0
2018,Vasco da Gama,Athletico-PR,1,1
2018,EC Vitória,Atlético-MG,1,0
2018,Corinthians,São Paulo,1,1
2018,Botafogo,América-MG,1,0
2018,Ceará SC,Vasco da Gama,0,0
2018,EC Bahia,Chapecoense,1,0
2018,Atlético-MG,Grêmio,0,1
2018,Atlético-MG,Palmeiras,1,1
2018,Paraná,Palmeiras,1,1
2017,Chapecoense,Palmeiras,1,0
2017,Chapecoense,Avaí FC,2,0
2017,Chapecoense,Grêmio,3,6
2017,Chapecoense,Vasco da Gama,2,1
2017,Chapecoense,Botafogo,0,2
2017,Chapecoense,Atlético-MG,0,1
2017,Chapecoense,Athletico-PR,1,1
2017,Chapecoense,São Paulo,2,0
2017,Chapecoense,Atlético-GO,1,2
2017,Chapecoense,EC Bahia,1,1
2017,Chapecoense,Corinthians,0,1
2017,Chapecoense,Cruzeiro,1,2
2017,Chapecoense,Ponte Preta,1,0
2017,Chapecoense,Flamengo,0,1
2017,Chapecoense,Fluminense,2,0
2017,Chapecoense,Sport Recife,1,1
2017,Chapecoense,Santos,2,0
2017,Chapecoense,EC Vitória,2,1
2017,Chapecoense,Coritiba FC,2,1
2017,Palmeiras,Vasco da Gama,4,0
2017,Palmeiras,Atlético-MG,0,0
2017,Palmeiras,Fluminense,3,1
2017,Palmeiras,Atlético-GO,1,0
2017,Palmeiras,Corinthians,0,2
2017,Palmeiras,EC Vitória,4,2
2017,Palmeiras,Avaí FC,2,0
2017,Palmeiras,Athletico-PR,0,1
2017,Palmeiras,Chapecoense,0,2
2017,Palmeiras,São Paulo,4,2
2017,Palmeiras,Santos,0,1
2017,Palmeiras,EC Bahia,2,2
2017,Palmeiras,Cruzeiro,2,2
2017,Palmeiras,Flamengo,2,0
2017,Palmeiras,Sport Recife,5,1
2017,Palmeiras,Botafogo,2,0
2017,EC Bahia,Athletico-PR,6,2
2017,EC Bahia,Atlético-GO,3,0
2017,EC Bahia,Cruzeiro,1,0
2017,EC Bahia,Palmeiras,2,4
2017,EC Bahia,Flamengo,0,1
2017,EC Bahia,Fluminense,1,1
2017,EC Bahia,Sport Recife,1,3
2017,EC Bahia,São Paulo,2,1
2017,EC Bahia,Vasco da Gama,3,0
2017,EC Bahia,Botafogo,1,2
2017,EC Bahia,Grêmio,1,0
2017,EC Bahia,Coritiba FC,1,1
2017,EC Bahia,Corinthians,2,0
2017,EC Bahia,EC Vitória,2,1
2017,EC Bahia,Ponte Preta,2,0
2017,EC Bahia,Atlético-MG,2,2
2017,EC Bahia,Santos,3,1
2017,EC Bahia,Chapecoense,0,1
2017,EC Vitória,Corinthians,0,1
2017,EC Vitória,Coritiba FC,0,1
2017,Athletico-PR,Grêmio,0,2
2017,Athletico-PR,Flamengo,1,1
2017,Athletico-PR,Santos,0,2
2017,Athletico-PR,São Paulo,1,0
2017,Athletico-PR,EC Vitória,4,1
2017,Athletico-PR,Cruzeiro,0,2
2017,Athletico-PR,Botafogo,0,0
2017,Athletico-PR,Ponte Preta,0,2
2017,Athletico-PR,Avaí FC,5,0
2017,Athletico-PR,EC Bahia,4,1
2017,Athletico-PR,Coritiba FC,1,1
2017,Athletico-PR,Fluminense,3,1
2017,Athletico-PR,Atlético-MG,0,2
2017,Athletico-PR,Atlético-GO,2,2
2017,Athletico-PR,Sport Recife,2,1
2017,Athletico-PR,Chapecoense,0,0
2017,Athletico-PR,Corinthians,0,1
2017,Athletico-PR,Vasco da Gama,3,1
2017,Athletico-PR,Palmeiras,3,0
2017,Grêmio,Botafogo,2,0
2017,Grêmio,Vasco da Gama,2,0
2017,Grêmio,EC Bahia,1,0
2017,Grêmio,Coritiba FC,2,0
2017,Grêmio,Corinthians,0,1
2017,Grêmio,Avaí FC,0,2
2017,Grêmio,Ponte Preta,3,1
2017,Grêmio,Santos,1,1
2017,Grêmio,Atlético-MG,2,0
2017,Grêmio,Athletico-PR,0,0
2017,Grêmio,Sport Recife,5,0
2017,Grêmio,Chapecoense,0,1
2017,Grêmio,Fluminense,1,0
2017,Grêmio,Cruzeiro,0,1
2017,Grêmio,Palmeiras,1,3
2017,Grêmio,Flamengo,3,1
2017,Grêmio,São Paulo,1,0
2017,Grêmio,Atlético-GO,1,1
2017,Corinthians,Chapecoense,1,1
2017,Corinthians,Santos,2,0
2017,Corinthians,São Paulo,3,2
2017,Corinthians,Cruzeiro,1,0
2017,Corinthians,EC Bahia,3,0
2017,Corinthians,Botafogo,1,0
2017,Corinthians,Ponte Preta,2,0
2017,Corinthians,Athletico-PR,2,2
2017,Corinthians,Flamengo,1,1
